id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
21641,0.026396466,0.004730479,0.38799646,0.0068949186,0.01049728,0.11732516,0.36728743
21642,0.022865819,0.52113134,0.0029809803,0.00036431334,0.19991425,0.057878602,0.25550327
21643,0.0117947385,0.10894282,0.062410958,0.00027166697,0.034346484,0.12569533,0.50233614
21644,0.24640709,0.036352698,0.010827904,0.0002659895,0.021455059,0.33733463,0.31445935
21645,0.12314266,0.0041744504,0.057502,0.0035831954,0.06392749,0.24948733,0.36535305
21646,0.032286283,0.0021313387,0.00065115246,0.00039002098,0.0028102254,0.59550345,0.31920707
21647,0.07167848,0.0011239697,0.5177313,0.0072196177,0.009725821,0.073711716,0.30915937
21648,0.0009688704,0.0009463176,0.9489044,0.00027739207,0.0007977936,0.0011113606,0.052596208
21649,0.12683477,0.006431326,0.008551762,0.00037053917,0.13426514,0.06364392,0.5598615
21650,0.011950768,0.005881105,0.0023189269,0.00134662,0.046130523,0.3219402,0.47232792
21651,0.120658286,0.0011938717,0.00070098497,0.00042825233,0.0031894846,0.5679493,0.3378391
21652,0.0011072261,0.03545818,0.0014878262,0.0009919471,0.007636253,0.5385233,0.34508875
21653,0.00089664495,0.002004243,0.8716232,0.00027686576,0.00059250183,0.0018948059,0.10456139
21654,0.23433253,0.0010116965,0.00049730897,0.00026348792,0.0029415844,0.45542085,0.36012977
21655,0.041026212,0.020807337,0.001936905,0.00034079904,0.04876351,0.30874658,0.25830287
21656,0.13343471,0.009223068,0.00081440236,0.001511304,0.009189239,0.34673023,0.37597302
21657,0.047641814,0.0026862093,0.001037096,0.00045414662,0.004557621,0.4901048,0.37805858
21658,0.0006263288,0.0010376761,0.9636324,0.00025142662,0.00047766464,0.0016392206,0.03728706
21659,0.0007257146,0.0012041442,0.8978645,0.0002493214,0.00048902084,0.0031350371,0.073857054
21660,0.014109879,0.004841367,0.0020027147,0.27213007,0.003277374,0.054995943,0.31999916
21661,0.00070603174,0.00057888764,0.9077411,0.00033163666,0.00055802765,0.0012517095,0.08319627
21662,0.20380312,0.00825282,0.01707211,0.004016927,0.014687492,0.25272226,0.3559657
21663,0.0030298338,0.010385476,0.00497511,0.013859914,0.014094968,0.13871948,0.6809528
21664,0.0044019097,0.0011923675,0.00053888373,0.0017170559,0.0051968843,0.6388036,0.35744038
21665,0.19176579,0.004884203,0.0012091451,0.00047772864,0.0019058718,0.31340826,0.5271998
21666,0.08007643,0.008864117,0.02078298,0.002273559,0.031210078,0.48812273,0.32588187
21667,0.014871568,0.020892797,0.037080348,0.0017696063,0.0101951,0.48388717,0.32014892
21668,0.000788326,0.0008935214,0.9519985,0.0002540469,0.0005070923,0.0022479007,0.045745756
21669,0.0012112615,0.027176786,0.1527018,0.0064635817,0.00922645,0.19810899,0.49784827
21670,0.0007442034,0.0011732924,0.92978287,0.000252757,0.0004347753,0.0018804006,0.0709281
21671,0.030766953,0.8064818,0.0009107387,0.00029138036,0.0029811377,0.10956991,0.18949784
21672,0.007033079,0.11095203,0.07975607,0.00039666216,0.009204302,0.24239777,0.42032737
21673,0.007609105,0.0017453198,0.0017424304,0.7927362,0.0063603483,0.017949417,0.17184253
21674,0.35303134,0.005385566,0.0017438884,0.00055404485,0.0045563406,0.105652444,0.5358726
21675,0.0013479508,0.022583218,0.010523976,0.00053822563,0.012763789,0.38064733,0.42752397
21676,0.0021119064,0.009502569,0.0007339763,0.0004296731,0.0016238256,0.5936693,0.38526338
21677,0.069381185,0.0047433353,0.042840444,0.0010383001,0.039430555,0.29491147,0.44612187
21678,0.0053463383,0.0147319,0.0014061983,0.004854526,0.017090002,0.2795133,0.66121775
21679,0.024752751,0.03624645,0.015443965,0.00031986527,0.012199867,0.26517332,0.4189319
21680,0.09952496,0.5050701,0.0008118458,0.0011731304,0.0073718703,0.09631415,0.26495165
21681,0.14835769,0.0018563388,0.10246356,0.0036848474,0.0052277204,0.4105674,0.2736938
21682,0.20837998,0.0014736083,0.014555981,0.00041973332,0.019094912,0.4069166,0.44305825
21683,0.0011910269,0.02791043,0.0062418627,0.00046355638,0.0035502713,0.42472512,0.3941063
21684,0.005841021,0.0020599354,0.0010060142,0.0039491844,0.02459606,0.2942944,0.5736926
21685,0.12081372,0.03679109,0.017043209,0.0006072622,0.02234581,0.47031415,0.31089994
21686,0.0046647172,0.0012301737,0.00048034554,0.0019372145,0.007527359,0.54743475,0.40065852
21687,0.0011705479,0.009184225,0.13172837,0.0022292975,0.007339282,0.2997547,0.38977054
21688,0.023734173,0.024132157,0.025796624,0.0022146862,0.033675935,0.30233675,0.4748864
21689,0.09196136,0.009142844,0.0013115491,0.00036894507,0.001913245,0.34715617,0.44398254
21690,0.0015314698,0.035614617,0.5786179,0.00027911086,0.0017728977,0.031974077,0.24956451
21691,0.0048209564,0.0011888276,0.00077076425,0.0024114433,0.013947976,0.4883751,0.46600622
21692,0.07975589,0.002326477,0.0034073403,0.3436913,0.02983878,0.25458372,0.2116768
21693,0.0075443382,0.00937358,0.0013462072,0.00029309245,0.006414097,0.35156158,0.6548303
21694,0.04135333,0.004371004,0.0005794361,0.0009628954,0.0049136546,0.55885506,0.39839613
21695,0.00070429355,0.001468398,0.9493116,0.00025212014,0.0004552313,0.0018495744,0.043307126
21696,0.06007609,0.0023574403,0.00052332634,0.0003558699,0.0027594902,0.502168,0.40453073
21697,0.05247771,0.01892419,0.040100195,0.0023307311,0.045558814,0.2857109,0.42753714
21698,0.023715777,0.0011637759,0.00064612017,0.008005512,0.004564144,0.4826945,0.35653344
21699,0.03312849,0.039751954,0.015592298,0.00071887806,0.043680612,0.22899015,0.62565225
21700,0.00062591524,0.0010380315,0.94650906,0.00025397763,0.00041729904,0.0016778238,0.049277674
21701,0.00071670004,0.0009393221,0.9534426,0.000261919,0.0004745891,0.0017362325,0.0463438
21702,0.0008710161,0.0015429872,0.9159802,0.00027922477,0.0006820295,0.0017142964,0.07109324
21703,0.02806403,0.0012433295,0.78608865,0.0018899704,0.005798336,0.09324341,0.28848842
21704,0.0046281475,0.0056522195,0.038131125,0.32287717,0.00538019,0.020599198,0.39335966
21705,0.0156922,0.16963382,0.042728517,0.00032545536,0.018021828,0.19769855,0.3717302
21706,0.0689411,0.0040394166,0.0010563366,0.31256363,0.008616497,0.5529635,0.2117363
21707,0.0019999023,0.0084464615,0.895206,0.0002494365,0.00094032136,0.0025016563,0.091649964
21708,0.002117202,0.054603267,0.23485613,0.0006064082,0.006700279,0.18964706,0.36440876
21709,0.13921185,0.004188512,0.00059255917,0.00038398852,0.009013177,0.51584244,0.33476147
21710,0.115720555,0.0009054513,0.0022072447,0.0005193992,0.0026217438,0.21879785,0.630409
21711,0.013482981,0.0018621333,0.0010284391,0.0025590674,0.014480467,0.2850553,0.6144878
21712,0.13436851,0.0008556238,0.0010311931,0.00062889844,0.017143767,0.19465058,0.65503883
21713,0.025752071,0.31953335,0.00081730564,0.0043890034,0.00933053,0.29905143,0.30841556
21714,0.0008470442,0.00059640413,0.95416343,0.00027569383,0.0004909739,0.0010875366,0.048927806
21715,0.0017250804,0.019064829,0.000863324,0.0006470534,0.003831983,0.42300373,0.44737515
21716,0.0011814912,0.018036285,0.11540669,0.0022357246,0.008691465,0.25495574,0.47657713
21717,0.016770812,0.005252128,0.0016620322,0.053141665,0.031716976,0.09501695,0.51763016
21718,0.13854027,0.007134796,0.00061058154,0.00042308727,0.0026627318,0.35559666,0.40442136
21719,0.0006563037,0.00082837034,0.9561926,0.00025435735,0.0004761874,0.0016014964,0.045471694
21720,0.011154891,0.0009273006,0.0008347855,0.0040828623,0.014209943,0.44826016,0.5052673
21721,0.10591378,0.00050656276,0.0007555655,0.002641908,0.0106500685,0.76493853,0.16666514
21722,0.00707041,0.0014323524,0.0007575636,0.00049849856,0.0024854478,0.66453254,0.3285726
21723,0.05886313,0.0046411585,0.022779865,0.013677399,0.077141404,0.39949092,0.358926
21724,0.056706946,0.0012259696,0.0011251174,0.00039949807,0.002789284,0.56409127,0.39716628
21725,0.0015144987,0.5445024,0.008329289,0.00059209566,0.0042679566,0.10868593,0.35648844
21726,0.07525204,0.00086650514,0.0009672883,0.0016608244,0.0028441078,0.72073716,0.18769321
21727,0.036763463,0.8088936,0.00069852255,0.0002299154,0.0056172605,0.05339335,0.23832683
21728,0.021562483,0.001452616,0.000643547,0.00046113683,0.0030813592,0.54265934,0.39432818
21729,0.16939823,0.012925728,0.01076632,0.0005755551,0.04366209,0.33910185,0.41850793
21730,0.01790998,0.025391664,0.028890125,0.00036870825,0.07328581,0.31732625,0.40199113
21731,0.09063194,0.006063459,0.00067459093,0.0005745583,0.0036136277,0.5406831,0.3234099
21732,0.026563969,0.0008477087,0.0037283269,0.0050842464,0.008083794,0.27419904,0.50930303
21733,0.25701076,0.02667955,0.017874058,0.00027084406,0.04137408,0.320997,0.31391054
21734,0.006494851,0.038910404,0.04365608,0.0031271428,0.015072197,0.20219545,0.5813497
21735,0.004678173,0.0033152637,0.0020482321,0.8618126,0.0053304406,0.008520506,0.18945308
21736,0.27004972,0.0049556596,0.0011525754,0.00046083427,0.026629673,0.16951062,0.44249967
21737,0.020365495,0.0015319897,0.7796209,0.0035723941,0.004616563,0.0642849,0.35963702
21738,0.2543835,0.001432978,0.0025792303,0.00022585373,0.0059245448,0.28289422,0.42363092
21739,0.01881349,0.0020836766,0.0027509166,0.86462617,0.0065551787,0.16288984,0.14441136
21740,0.20341823,0.00068389,0.0016099978,0.0016214836,0.030305756,0.17766525,0.43868536
21741,0.010379523,0.0049123424,0.0032831032,0.0122778835,0.008490034,0.5161029,0.20563523
21742,0.14348303,0.0069635683,0.14017989,0.0020917412,0.013357611,0.21580474,0.2926681
21743,0.0009175875,0.018201515,0.67306536,0.0048961155,0.0026751463,0.14374547,0.3157677
21744,0.0015580085,0.10842531,0.29768133,0.0004705904,0.013402884,0.12679216,0.3520452
21745,0.07178115,0.07271885,0.0012924598,0.00022585866,0.0044711,0.14355145,0.37973002
21746,0.0019472907,0.0012269177,0.8539295,0.0002687861,0.0017394405,0.0021652943,0.17998177
21747,0.05663031,0.03227645,0.007791853,0.00091008644,0.027907506,0.40379372,0.34693277
21748,0.07544883,0.004678384,0.00069959846,0.00035038748,0.0028121448,0.57531506,0.30920893
21749,0.0040794862,0.0033569739,0.0018056494,0.8040285,0.0059971656,0.011474825,0.22774121
21750,0.012705386,0.0007166481,0.0006140419,0.0059149596,0.010924224,0.23303051,0.75026673
21751,0.034882884,0.000650253,0.0008482747,0.005747995,0.013151345,0.42701685,0.4511775
21752,0.115006864,0.01210713,0.23894727,0.00027103315,0.016413,0.02201217,0.2963975
21753,0.31801823,0.006850821,0.0012070248,0.00025013404,0.004449018,0.096151784,0.53311634
21754,0.01511064,0.012050361,0.039317884,0.0015279513,0.017226052,0.363121,0.47225058
21755,0.11801704,0.001116481,0.002231922,0.00026742264,0.04942388,0.061247144,0.680063
21756,0.17340347,0.0075761587,0.013556938,0.0006629921,0.04843551,0.3192824,0.4894909
21757,0.29257575,0.0055656056,0.0008497519,0.00027306977,0.001948918,0.24081391,0.4887614
21758,0.00079830765,0.0007671042,0.9341134,0.00027604628,0.00050285866,0.0010755233,0.07278846
21759,0.096438825,0.0070498753,0.040328808,0.0022932868,0.035732474,0.23047455,0.42909324
21760,0.019296722,0.014190372,0.017826952,0.00040473492,0.029781196,0.28444636,0.5731388
21761,0.12845446,0.013754909,0.018096462,0.00073842326,0.26933017,0.12356791,0.42900702
21762,0.0006886888,0.0011522855,0.93806857,0.00025620373,0.00042551995,0.0015998344,0.052781828
21763,0.007250329,0.01710457,0.0005338671,0.00039332692,0.001946115,0.2366277,0.44558567
21764,0.17240052,0.003564917,0.0073411027,0.00022464414,0.009455113,0.115250066,0.64704955
21765,0.34413826,0.0015596924,0.0014094166,0.00062319764,0.005994264,0.1123293,0.43317997
21766,0.0006041428,0.0009569821,0.95601565,0.00024741917,0.0004177727,0.0016264035,0.04007611
21767,0.009298128,0.0010883424,0.0007546926,0.047102634,0.03263152,0.16504112,0.70189303
21768,0.14795054,0.0040566335,0.00069227774,0.00034624434,0.0019260206,0.37707055,0.44527265
21769,0.38543242,0.0008330664,0.00624951,0.00023641765,0.010875919,0.18726113,0.41609797
21770,0.015571991,0.0011269711,0.0009499807,0.00027264937,0.0032954735,0.5419542,0.4257815
21771,0.029800614,0.74531156,0.00073190883,0.0010414073,0.0028681853,0.09984372,0.25440022
21772,0.23485665,0.017466241,0.009622781,0.0003861205,0.03168983,0.1843614,0.43034256
21773,0.10392079,0.002351524,0.04124627,0.0037883124,0.009280487,0.096309066,0.73408884
21774,0.032925945,0.0026193908,0.05222956,0.00054571807,0.040444262,0.18773638,0.5985304
21775,0.0027125916,0.0030352743,0.0010577383,0.001110842,0.011722887,0.43790624,0.53004843
21776,0.0007200948,0.0010062275,0.9380667,0.00025930186,0.00049953174,0.0021154436,0.0492161
21777,0.00058928464,0.0009865579,0.94170463,0.0002425705,0.00042938566,0.0016932203,0.047286745
21778,0.007295581,0.01366461,0.0027753343,0.15602466,0.010827515,0.26103526,0.30085605
21779,0.0006271561,0.0011760477,0.9654607,0.00024165015,0.00044484783,0.0018937468,0.036414217
21780,0.0008332323,0.76505965,0.0011368056,0.0003742076,0.0044976687,0.0979073,0.28628394
21781,0.004804114,0.002009865,0.00060397584,0.00037464377,0.0065836813,0.5749602,0.45782068
21782,0.0019295986,0.010613118,0.022403676,0.0021793854,0.0073528364,0.25315174,0.6100944
21783,0.016110763,0.0026544617,0.005002731,0.0005995013,0.009416561,0.32361543,0.6714408
21784,0.053471178,0.7231803,0.0005277975,0.002709317,0.005407721,0.12036325,0.23145574
21785,0.011660362,0.002777564,0.03476598,0.00090990646,0.009508482,0.24441998,0.5938851
21786,0.076148815,0.03538104,0.0017945939,0.0007657387,0.004621393,0.36011204,0.47707
21787,0.03374805,0.092824996,0.0010405148,0.00058061746,0.0029518662,0.4371357,0.27525187
21788,0.0033387882,0.30696774,0.00066956325,0.00885635,0.012299216,0.085048884,0.45966294
21789,0.3735073,0.0053083515,0.001667702,0.0006456283,0.0017390116,0.32640487,0.32859355
21790,0.11345499,0.010044447,0.0331018,0.00067345425,0.014053231,0.44990635,0.31246722
21791,0.110660434,0.00093363086,0.0009870727,0.0013398423,0.00235126,0.56649226,0.3356884
21792,0.011164279,0.004433618,0.035936333,0.0015195474,0.006325394,0.57078004,0.29872304
21793,0.11164235,0.022136822,0.011027416,0.00056885235,0.0159883,0.46682924,0.31960908
21794,0.04159828,0.030196017,0.0010207527,0.003228414,0.025905019,0.38369194,0.32385024
21795,0.0019888633,0.002321809,0.9467162,0.0002888575,0.00093806826,0.0016287124,0.08464595
21796,0.102551475,0.11075118,0.0011312325,0.00037259664,0.016895078,0.2767811,0.3420017
21797,0.23646982,0.14454062,0.08809509,0.00026111488,0.040563177,0.017071454,0.22150134
21798,0.19175553,0.0016072807,0.00072351,0.023260556,0.003039154,0.2195851,0.3573667
21799,0.0007403779,0.00077092106,0.94746417,0.00027035875,0.0004837935,0.0010408662,0.055739634
21800,0.06484884,0.0068788016,0.017115053,0.00030845596,0.064730756,0.114225805,0.55772704
21801,0.102876954,0.064094715,0.003641415,0.00024730925,0.026577529,0.10298396,0.43385595
21802,0.3802179,0.0064487015,0.0015939957,0.00028612808,0.20813607,0.08326559,0.39526433
21803,0.037961222,0.47841626,0.0007524646,0.0004966763,0.0018585003,0.17132467,0.2694044
21804,0.056445513,0.58848655,0.009970288,0.0002287253,0.006877902,0.022405483,0.20388602
21805,0.0017895688,0.12425117,0.0032880094,0.0031130058,0.0083179455,0.24944288,0.60569423
21806,0.00067610474,0.001074728,0.928188,0.00025447548,0.00048616456,0.0018050737,0.073983185
21807,0.073493876,0.15868375,0.0019159967,0.0007853942,0.0071621477,0.37139216,0.2542233
21808,0.008999962,0.0014646909,0.0017607153,0.7984615,0.007939601,0.016768303,0.19756721
21809,0.005259924,0.009327058,0.0035625005,0.0005663141,0.0030566745,0.44142,0.61367047
21810,0.0006621078,0.001071343,0.95006907,0.00026550077,0.00054221234,0.0017528514,0.046614777
21811,0.0008077018,0.0011966856,0.9199017,0.0002846783,0.00059195823,0.0033473885,0.07372158
21812,0.00067650917,0.0012585674,0.9501952,0.0003016686,0.00056477915,0.001549571,0.048238896
21813,0.0015237058,0.0027872398,0.0006645147,0.0013757397,0.008521079,0.5391995,0.48590028
21814,0.044391487,0.7658015,0.0026921944,0.0002269449,0.004045506,0.04568856,0.25531605
21815,0.030876644,0.0027054392,0.0014340066,0.0023754125,0.009961998,0.5196967,0.35895336
21816,0.050186705,0.004736396,0.0006616091,0.00039377413,0.002179266,0.5565869,0.36841625
21817,0.014444329,0.095205836,0.026785417,0.00024328088,0.0071786186,0.30472752,0.33403102
21818,0.11784046,0.0113108,0.000601546,0.00026882402,0.003711556,0.5554304,0.27536294
21819,0.0011688515,0.0022917304,0.8490864,0.00029793175,0.0038728444,0.011132654,0.08689781
21820,0.44208542,0.0010631796,0.0011665918,0.00026756164,0.009775551,0.12885535,0.41051173
21821,0.00068737275,0.001357362,0.92600805,0.000252757,0.00043442546,0.0031423059,0.071522586
21822,0.24992894,0.005665592,0.0017260909,0.00046471664,0.008995608,0.29356104,0.35580674
21823,0.00071053626,0.0011150547,0.92103016,0.0002541278,0.0004937205,0.0018023247,0.060096912
21824,0.110528074,0.0056595807,0.002129975,0.0010493972,0.45220652,0.13423167,0.41542414
21825,0.15462609,0.010529757,0.0007462796,0.0004276822,0.006464932,0.3926882,0.31229362
21826,0.04209114,0.30784008,0.00074072124,0.00084381655,0.004338819,0.26054305,0.28552476
21827,0.29973528,0.0028374256,0.07149605,0.0010338323,0.15108813,0.070918255,0.4754332
21828,0.313638,0.009624244,0.0014207027,0.00024683247,0.004335123,0.121328965,0.51385105
21829,0.0010800168,0.16733032,0.013687076,0.01765785,0.009006969,0.19806989,0.32725435
21830,0.09778174,0.0039179693,0.0042320336,0.004871498,0.037582662,0.14938991,0.6861828
21831,0.0010550824,0.0012627502,0.93991375,0.00025866946,0.0007255801,0.0025092487,0.05923602
21832,0.020371417,0.0007711621,0.00057468814,0.0012892723,0.0027020408,0.7005835,0.3031593
21833,0.08969251,0.011477055,0.0017189877,0.0029654598,0.018148156,0.35063574,0.4691946
21834,0.10056653,0.001311636,0.0027151431,0.0006324244,0.028558455,0.2523999,0.48595294
21835,0.0030032906,0.023681791,0.029789664,0.0023190759,0.007165523,0.38396737,0.47249764
21836,0.013892289,0.0024974607,0.0021112766,0.0009628958,0.0027796717,0.51243323,0.25368035
21837,0.0051357066,0.0015574797,0.0012937357,0.7923277,0.004580973,0.0096970815,0.20844908
21838,0.007205898,0.05989999,0.015914693,0.00056025985,0.0056850873,0.42231652,0.45079374
21839,0.0007209177,0.0010510194,0.9526194,0.00025559354,0.00049886055,0.0018483619,0.04789242
21840,0.012662541,0.012643841,0.630792,0.00025509615,0.005935282,0.02366623,0.13108118
21841,0.01407685,0.7533736,0.0011468225,0.0032411693,0.014386202,0.073565096,0.2668877
21842,0.004350593,0.13442829,0.22055778,0.0005346984,0.04053216,0.099222325,0.30842194
21843,0.15604472,0.000985648,0.00050262455,0.0006983851,0.009451358,0.08083592,0.67260903
21844,0.1369742,0.0014816292,0.00083330966,0.0006952069,0.0052623595,0.46374395,0.28662664
21845,0.0691125,0.04490548,0.012110799,0.00026841374,0.033187013,0.21960263,0.6161025
21846,0.1469612,0.006741617,0.0016213908,0.0026374087,0.0034602683,0.30192038,0.4768151
21847,0.16792329,0.0060256436,0.007909199,0.0005521404,0.004532608,0.10052015,0.5739793
21848,0.20456128,0.011971523,0.00096923014,0.0009549054,0.059493132,0.2416816,0.33699095
21849,0.025491744,0.009071971,0.0010564432,0.00050918927,0.0024968702,0.40321168,0.5109309
21850,0.23559555,0.010693834,0.004686627,0.0002759934,0.17925082,0.17608437,0.41836688
21851,0.06360744,0.0015696767,0.00052664574,0.00039023915,0.013269267,0.38353392,0.5230722
21852,0.03230562,0.001284486,0.0007233963,0.0004523838,0.0025186639,0.72012234,0.2842407
21853,0.036484998,0.0007450731,0.00076405786,0.00090493896,0.004703466,0.7911793,0.21552303
21854,0.0008002533,0.0013044855,0.93274087,0.0002511401,0.000493,0.0027148188,0.064043276
21855,0.0072623896,0.0021249177,0.0029437628,0.6663053,0.0049465257,0.007921369,0.2923271
21856,0.2753395,0.052174777,0.013814236,0.0002346984,0.010779497,0.27535924,0.32636002
21857,0.0015684242,0.00066245877,0.9298208,0.0002668567,0.0007671049,0.0013425524,0.07037635
21858,0.0010733063,0.000933489,0.9543127,0.00027504144,0.0008089091,0.0011602179,0.04713648
21859,0.10221418,0.08531868,0.0012761537,0.00032456176,0.016215023,0.3064171,0.35787296
21860,0.15389574,0.0033272125,0.00063480635,0.00042239873,0.0064834794,0.53766876,0.31395516
21861,0.0013378863,0.0007610694,0.93303084,0.000279818,0.00066413457,0.0011394775,0.057007946
21862,0.26535085,0.0036438275,0.0028240532,0.00027120116,0.0179351,0.055547774,0.5762221
21863,0.0011315289,0.0009691534,0.95914453,0.00027410008,0.0006374005,0.0010602818,0.041117556
21864,0.091747425,0.007819831,0.0007802545,0.0023518854,0.02900778,0.48219934,0.31508327
21865,0.3139394,0.020004807,0.0008497519,0.00036386767,0.012064528,0.10317436,0.51632804
21866,0.09849862,0.0030599833,0.0033126713,0.00044203346,0.29383767,0.3970587,0.34051558
21867,0.17018436,0.016220082,0.018136451,0.0003340164,0.018870167,0.48765635,0.27833363
21868,0.0008146484,0.0011722087,0.9436371,0.00026543115,0.00048736238,0.0020211374,0.052267905
21869,0.38459677,0.0049132537,0.0006870414,0.0002634437,0.0031104025,0.080349185,0.5805404
21870,0.06712411,0.035180937,0.0030831192,0.0019265614,0.010443421,0.41644117,0.4008011
21871,0.004785199,0.124967165,0.0010943573,0.004831058,0.007833469,0.2973819,0.34908357
21872,0.2729895,0.0076590767,0.003752088,0.00023490052,0.015528217,0.2969687,0.38155565
21873,0.0051962975,0.011396571,0.0010052598,0.00096043485,0.004244194,0.6578666,0.3979354
21874,0.015687855,0.0064397776,0.031952515,0.011995409,0.013924007,0.45012757,0.39127842
21875,0.016184913,0.0023908734,0.06326656,0.001592782,0.009405368,0.39048228,0.4262458
21876,0.13157889,0.007798171,0.003194959,0.0038109913,0.19127785,0.12101999,0.571403
21877,0.056837052,0.0062228288,0.5677651,0.00028962689,0.0020435047,0.010535183,0.15016083
21878,0.0016703462,0.015883448,0.015872622,0.00063514704,0.0034837439,0.42465833,0.5043663
21879,0.0011510832,0.0009112622,0.94448364,0.00027921092,0.00065737794,0.0010940727,0.06647489
21880,0.00058546715,0.0010228135,0.95681614,0.00024741917,0.00041243623,0.0016116481,0.040342145
21881,0.09728221,0.4464309,0.001900865,0.00038179843,0.077031136,0.10715519,0.19904329
21882,0.0021016332,0.014852294,0.0032676342,0.14481167,0.0128236525,0.30455452,0.3895305
21883,0.21388292,0.0013620465,0.00059323787,0.000533208,0.009159867,0.33404166,0.389729
21884,0.17795444,0.0026912072,0.002079665,0.00040317897,0.027188592,0.08490519,0.74615073
21885,0.012282656,0.00714877,0.0044358536,0.00076733367,0.012353833,0.1123346,0.7437196
21886,0.2465917,0.008934247,0.006853134,0.0004809879,0.13036698,0.18941425,0.39195856
21887,0.022538869,0.15057929,0.08666994,0.0026300487,0.031321257,0.22821142,0.32736856
21888,0.011428065,0.114005774,0.0012221052,0.0005150828,0.003992944,0.33198038,0.30573332
21889,0.3182577,0.0053965347,0.004380408,0.00021510113,0.012112996,0.07215574,0.6078334
21890,0.20330961,0.0009711157,0.0005459082,0.0009581403,0.002108007,0.5381086,0.32802072
21891,0.00987757,0.028109211,0.00058027083,0.0038562466,0.010294221,0.2826549,0.5072583
21892,0.03998645,0.007941153,0.0013817014,0.0004134554,0.0022135687,0.37735015,0.4960204
21893,0.0006577154,0.001025247,0.93112916,0.0002489886,0.00044134396,0.0019924128,0.04652696
21894,0.11850636,0.022315811,0.0012810938,0.0018620251,0.0057994686,0.34249333,0.49179134
21895,0.12201844,0.06330709,0.00076666276,0.00023237201,0.010725247,0.25361815,0.2908158
21896,0.4582044,0.0063327705,0.0009305151,0.00026502553,0.013543076,0.12208615,0.3991392
21897,0.20472932,0.001324941,0.0020287482,0.00037726262,0.015354741,0.06777259,0.6599295
21898,0.069661446,0.015516141,0.023128048,0.00046702588,0.019415785,0.33706278,0.40465474
21899,0.061160572,0.00084170623,0.00063385355,0.0051827827,0.0047781784,0.720066,0.23216218
21900,0.036656246,0.004418888,0.0006822831,0.00038640492,0.0021066281,0.5600742,0.35710105
21901,0.001226691,0.05903859,0.20395455,0.000445943,0.0035840452,0.27029762,0.3874267
21902,0.032834467,0.15243058,0.00085306435,0.00051813107,0.021916743,0.1619799,0.3783343
21903,0.03976062,0.004619573,0.026187247,0.0036113397,0.005796937,0.4915649,0.34727597
21904,0.010589977,0.055525444,0.23037799,0.00022116846,0.0050007636,0.2270846,0.30138195
21905,0.206207,0.0008520432,0.0017990941,0.0013734192,0.05179862,0.2127272,0.37510198
21906,0.0006442622,0.0011709471,0.9550876,0.00025390452,0.00044417667,0.0019324458,0.040227115
21907,0.06737003,0.0013149162,0.00074852497,0.00023859108,0.0037097228,0.33426464,0.46905538
21908,0.09560209,0.0062651597,0.02419111,0.0039329315,0.032150116,0.40478292,0.34300515
21909,0.0071289954,0.6882602,0.0023610317,0.0002328957,0.009337621,0.12847126,0.2731263
21910,0.009966514,0.50471944,0.0006697566,0.001810286,0.0122132115,0.15270333,0.39520356
21911,0.00061263895,0.0010707873,0.9620942,0.00024399051,0.00047636553,0.0017078065,0.039036825
21912,0.125427,0.0041883113,0.011635648,0.00081409165,0.013903725,0.35998583,0.43061176
21913,0.014884122,0.044424538,0.026476165,0.00062405766,0.041508786,0.34757802,0.46817574
21914,0.0013532559,0.04409029,0.13468294,0.020439,0.015325749,0.1175686,0.48798123
21915,0.026415706,0.0010552529,0.00094641634,0.002303082,0.0031055256,0.44318882,0.62605083
21916,0.029088607,0.005177254,0.0026361847,0.0016384374,0.38762847,0.38629487,0.3242156
21917,0.010489126,0.0023437233,0.0020203853,0.00047043702,0.0049536964,0.5335215,0.5425834
21918,0.10784078,0.005003787,0.018471994,0.0014141949,0.058262035,0.361693,0.33531314
21919,0.14683223,0.004097648,0.0019074478,0.00036447417,0.0019421846,0.29036722,0.5330711
21920,0.020177195,0.04064572,0.06678363,0.00052973593,0.12878127,0.12963645,0.6399376
21921,0.14379671,0.0024779378,0.12176474,0.0014687497,0.43500316,0.06261,0.46893713
21922,0.18542396,0.6562977,0.00092046446,0.00024678893,0.008651892,0.06263353,0.26922494
21923,0.017695375,0.0010323033,0.0005770384,0.002076704,0.0051519456,0.717507,0.19388343
21924,0.00069564796,0.00050868234,0.96136,0.00030614936,0.0005227734,0.0012138509,0.04715424
21925,0.0045569465,0.0015043676,0.0015202566,0.8716105,0.0034790372,0.0083059855,0.17570384
21926,0.0011855284,0.00067288685,0.946644,0.00027843338,0.00076203316,0.001133183,0.049053602
21927,0.013129603,0.002835985,0.004529167,0.0025150473,0.01601896,0.32923582,0.40436834
21928,0.053474654,0.0049580513,0.0007905407,0.000574641,0.0017129912,0.5293015,0.32976174
21929,0.06118434,0.7304841,0.0031766803,0.0002445292,0.023419062,0.06982653,0.23272862
21930,0.20962821,0.02242483,0.0073439665,0.00022400377,0.10914915,0.04784161,0.31721595
21931,0.00069856615,0.0011251126,0.9473498,0.00025212014,0.00043701997,0.0016662816,0.04665682
21932,0.005339661,0.0044471445,0.0029382636,0.65978163,0.0064846836,0.010279813,0.29148966
21933,0.03179005,0.004097897,0.0006497852,0.00047142932,0.001980417,0.51295066,0.44435352
